PWSID,SAMP_DATE,SAMP_TIME,LAB_NUM,ANADATE,INDATE,METHOD,INBY,SPECIAL,STORE_NUM,XMOD,FINDING,CHEMICAL,AKA1,AKA2,CLS,RPT_CDE,RPT_UNIT,MCL,NL,TRIGGER_AM,DLR,PHG,RPHL,CHEM_SORT,Water System Name,Principal County Served,Federal Water System Type -CODE,Federal Water System Type,State Water System Type -CODE,State Water System Type,Water System Status -CODE,Water System Status,Owner Type -CODE,Owner Type,Primary Water Source Type -CODE,Primary Water Source Type,Residential Population,Non Transient Population,Transient Population,Total Population,Number of Service Connections Agricultural,Number of COMBINED Service Connections (CB),Number of Commercial (CM) Service Connections,Numer of Institutional Service Conections,Number of Residential Service Connections,Total Number of Service Connections,Fee Code,Fee Code Description,Date of Sanitary Survey visit (SNSV Visit Date),CITY,Treatment Plant Class-CODE,Treatment Plant Class,Distribution System Class-CODE,Distribution System Class
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34010,<,0,TOLUENE,NA,NA,P,S1,UG/L,150,0,0.5,0.5,0,0,TOLUENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34030,<,0,BENZENE,BENZOL,NA,A,S1,UG/L,1,0,0.5,0.5,0,0,BENZENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,34247,<,0,BENZO (A) PYRENE,NA,NA,B,S2,UG/L,0.2,0,0.1,0.1,0,0,BENZO (A) PYRENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34301,<,0,MONOCHLOROBENZENE,CHLOROBENZENE,NA,P,S1,UG/L,70,0,0.5,0.5,200,30,MONOCHLOROBENZENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34311,<,0,CHLOROETHANE,NA,NA,P,UA,UG/L,0,0,0.5,0.5,0,0,CHLOROETHANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34371,<,0,ETHYLBENZENE,ETHYL BENZENE,NA,P,S1,UG/L,300,0,0.5,0.5,300,680,ETHYLBENZENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,34386,<,0,HEXACHLOROCYCLOPENTADIENE,NA,NA,B,S2,UG/L,50,0,1,1,50,0,HEXACHLOROCYCLOPENTADIENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34391,<,0,HEXACHLOROBUTADIENE,NA,NA,B,UB,UG/L,0,0,0.5,0.5,0,0,HEXACHLOROBUTADIENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34413,<,0,BROMOMETHANE,METHYL BROMIDE,NA,A,UA,UG/L,0,0,0.5,0.5,0,0,BROMOMETHANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34418,<,0,CHLOROMETHANE,METHYL CHLORIDE,NA,A,UA,UG/L,0,0,0.5,0.5,0,0,CHLOROMETHANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34423,<,0,DICHLOROMETHANE,METHYLENE CHLORIDE,NA,P,S1,UG/L,5,0,0.5,0.5,4,3,DICHLOROMETHANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34475,<,0,TETRACHLOROETHYLENE,PCE,NA,P,S1,UG/L,5,0,0.5,0.5,0,1,TETRACHLOROETHYLENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34488,<,0,TRICHLOROFLUOROMETHANE,FREON 11,NA,P,S1,UG/L,150,0,5,5,700,150,TRICHLOROFLUOROMETHANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34496,<,0,"1,1-DICHLOROETHANE","1,1-DCA",NA,P,S1,UG/L,5,0,0.5,0.5,3,5,"DICHLOROETHANE-1,1",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34501,<,0,"1,1-DICHLOROETHYLENE","1,1-DCE",NA,P,S1,UG/L,6,0,0,0,10,6,"DICHLOROETHYLENE-1,1",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34506,<,0,"1,1,1-TRICHLOROETHANE","1,1,1-TCA",TCA,P,S1,UG/L,200,0,0,0,1000,200,"TRICHLOROETHANE-1,1,1",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34511,<,0,"1,1,2-TRICHLOROETHANE","1,1,2-TCA",NA,P,S1,UG/L,5,0,0,0,0,1,"TRICHLOROETHANE-1,1,2",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34516,<,0,"1,1,2,2-TETRACHLOROETHANE",NA,NA,P,S1,UG/L,1,0,0.5,0.5,0,1,"TETRACHLOROETHANE-1,1,2,2",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34531,<,0,"1,2-DICHLOROETHANE","1,2-DCA",NA,P,S1,UG/L,0,0,0,0,0,0,"DICHLOROETHANE-1,2",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34536,<,0,"1,2-DICHLOROBENZENE",O-DCB,NA,P,S1,UG/L,600,0,0.5,0.5,600,0,DICHLOROBENZENE-1.2,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34541,<,0,"1,2-DICHLOROPROPANE",D-D,NA,A,S1,UG/L,5,0,0.5,0.5,0,5,DICHLOROPROPANE-1.2,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34546,<,0,"TRANS-1,2-DICHLOROETHYLENE",NA,NA,P,S1,UG/L,10,0,0.5,0.5,60,10,"DICHLOROETHYLENE-TRANS-1,2",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34551,<,0,"1,2,4-TRICHLOROBENZENE",NA,NA,B,S1,UG/L,5,0,0.5,0.5,5,0,"TRICHLOROBENZENE-1,2,4",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E524.2,#,S,34561,<,0,"1,3-DICHLOROPROPENE (TOTAL)","TOTAL 1,3-DICHLOROPROPENE",NA,P,S1,UG/L,0.5,0,0.5,0.5,0,0,"DICHLOROPROPENE-1,3 (TOTAL)",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34566,<,0,"1,3-DICHLOROBENZENE",M-DCB,NA,P,UA,UG/L,0,0,600,0.5,0,0,"DICHLOROBENZENE-1,3",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34571,<,0,"1,4-DICHLOROBENZENE",P-DCB,NA,P,S1,UG/L,5,0,0.5,0.5,6,1,"DICHLOROBENZENE-1,4",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34668,<,0,DICHLORODIFLUOROMETHANE (FREON 12),FREON 12,NA,NL,UA,UG/L,0,1000,1000,0.5,0,0,DICHLORODIFLUOROMETHANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,34696,<,0,NAPHTHALENE,NA,NA,NL,UB,UG/L,0,17,17,0.5,0,0,NAPHTHALENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-02-27,2019-03-14,S5540C,#,S,38260,<,0,FOAMING AGENTS (MBAS),MBAS,NA,T,GP,MG/L,0.5,0,0.5,0,0,0,FOAMING AGENTS (MBAS),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E515.4,#,S,38432,<,0,DALAPON,DOWPON,NA,A,S2,UG/L,200,0,10,10,790,0,DALAPON,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,38458,<,0,DIMETHOATE,CYGON,PHOSPHAMIDE,A,UB,UG/L,0,0,0,0,0,0,DIMETHOATE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,38533,<,0,PROPACHLOR,RAMROD,NA,NL,UC,UG/L,0,90,0.5,0.5,0,0,PROPACHLOR,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E515.4,#,S,38710,<,0,BENTAZON,BASAGRAN,NA,A,S2,UG/L,18,0,2,2,200,18,BENTAZON,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E504.1,#,S,38761,<,0,DIBROMOCHLOROPROPANE (DBCP),DBCP,DIBROMOCHLOROPROPANE,A,S2,UG/L,0.2,0,0.01,0.01,0,0,DIBROMOCHLOROPROPANE (DBCP),TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E531.1,#,S,38865,<,0,OXAMYL,VYDATE,NA,A,S2,UG/L,50,0,20,20,260,0,OXAMYL,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-01,2019-03-14,E548.1,#,S,38926,<,0,ENDOTHALL,ENDOTHAL,NA,A,S2,UG/L,100,0,45,45,580,0,ENDOTHALL,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E515.4,#,S,39032,<,0,PENTACHLOROPHENOL,PCP,NA,B,S2,UG/L,1,0,0.2,0.2,0,0,PENTACHLOROPHENOL,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,39033,<,0,ATRAZINE,AATREX,NA,A,S2,UG/L,1,0,0.5,0.5,0,3,ATRAZINE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E515.4,#,S,39045,<,0,"2,4,5-TP (SILVEX)",WEED-B-GON,NA,A,S2,UG/L,50,0,1,1,25,10,"SILVEX (2,4,5-TP)",TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E531.1,#,S,39051,<,0,METHOMYL,NA,NA,A,UC,UG/L,0,0,2,2,0,0,METHOMYL,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E531.1,#,S,39053,<,0,ALDICARB,TEMIK,NA,A,UC,UG/L,0,0,7,3,0,0,ALDICARB,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,39055,<,0,SIMAZINE,PRINCEP,NA,A,S2,UG/L,4,0,1,1,4,10,SIMAZINE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,39100,<,0,DI(2-ETHYLHEXYL)PHTHALATE,DEHP,BIS (2-ETHYLHEXYL)PHTHALATE,B,S2,UG/L,4,0,3,3,12,4,DI(2-ETHYLHEXYL)PHTHALATE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,39175,<,0,VINYL CHLORIDE,VC,NA,P,S1,UG/L,0.5,0,0.5,0.5,0,0,VINYL CHLORIDE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E524.2,#,S,39180,<,0,TRICHLOROETHYLENE,TCE,TRICHLOROETHENE,P,S1,UG/L,5,0,0.5,0.5,1,1,TRICHLOROETHYLENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39330,<,0,ALDRIN,NA,NA,B,UC,UG/L,0,0,0.002,0.075,0,0,ALDRIN,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39340,<,0,LINDANE,GAMMA-BHC,NA,B,S2,UG/L,0.2,0,0.2,0.2,0,0,LINDANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39350,<,0,CHLORDANE,CHLORDAN,NA,B,S2,UG/L,0.1,0,0.1,0.1,0,0,CHLORDANE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-03,2019-03-14,E525.3,#,S,39356,<,0,METOLACHLOR,NA,NA,A,UC,UG/L,0,0,0,0,0,0,METOLACHLOR,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39380,<,0,DIELDRIN,DIELDRINE,NA,B,UC,UG/L,0,0,0.002,0.02,0,0,DIELDRIN,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39390,<,0,ENDRIN,HEXADRIN,NA,B,S2,UG/L,2,0,0.1,0.1,0,0,ENDRIN,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39400,<,0,TOXAPHENE,NA,NA,B,S2,UG/L,3,0,1,1,0,0,TOXAPHENE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39410,<,0,HEPTACHLOR,NA,NA,B,S2,UG/L,0.01,0,0.01,0.01,0,0,HEPTACHLOR,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39420,<,0,HEPTACHLOR EPOXIDE,NA,NA,B,S2,UG/L,0.01,0,0.01,0.01,0,0,HEPTACHLOR EPOXIDE,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
103041,2019-02-26,923,5810,2019-03-05,2019-03-14,E505,#,S,39480,<,0,METHOXYCHLOR,NA,NA,A,S2,UG/L,30,0,10,10,0,100,METHOXYCHLOR,TRAILER HAVEN MOBILE HOME PARK,ALAMEDA,C,Community,C,Community,A,ACTIVE,P,Private,GW,Groundwater,543,NA,NA,543,NA,194,NA,NA,NA,194,SC,Small Community,1/27/2015,SAN LEANDRO,NA,#N/A,D1,Distribution Operator Level 1
